id,company,title,domain,city,state,location,type,stipend,duration,skills,applications,rating,openings,posted_date,deadline,demand_score,growth_trend,source,is_live
4289581410,Zoho,Deep Learning Intern,Machine Learning,Jaipur,Rajasthan,"Jaipur, Rajasthan",Hybrid,100000,3 Months,"Azure, Django, Machine Learning, Tableau",4291,4.1,7,2025-06-24,2025-08-24,91.2,11.9,Generated,False
4289581411,Razorpay,ETL Developer Intern,Data Engineering,Hyderabad,Telangana,"Hyderabad, Telangana",On-site,15000,12 Months,"Docker, Kotlin, Machine Learning, Tableau, TensorFlow, Unreal Engine",1483,4.1,12,2025-11-04,2025-12-04,38.8,-0.7,Generated,False
4289581412,Swiggy,Test Automation Intern,Quality Assurance,Dehradun,Uttarakhand,"Dehradun, Uttarakhand",On-site,5000,12 Months,"Docker, Figma, Jest, Keras, Linux",1075,4.4,4,2025-07-21,2025-09-21,29.7,2.9,Generated,False
4289581413,Zomato,BI Analyst Intern,Data Science,Gurgaon,Haryana,"Gurgaon, Haryana",On-site,80000,1 Month,"Docker, GCP, JIRA",1972,4.8,9,2025-02-09,2025-04-09,69.1,-3.5,Generated,False
4289581414,PhonePe,Data Analyst Intern,Data Science,Kolkata,West Bengal,"Kolkata, West Bengal",On-site,20000,4 Months,"Elasticsearch, SEO, Terraform",275,4.8,12,2025-07-09,2025-09-09,31.7,32.4,Generated,False
4289581415,CRED,SDET Intern,Quality Assurance,Ranchi,Jharkhand,"Ranchi, Jharkhand",Hybrid,35000,4 Months,"Agile, Content Writing, Google Analytics, Playwright, RabbitMQ",702,3.5,9,2025-12-16,2025-12-16,40.2,34.7,Generated,False
4289581416,Paytm,Natural Language Processing Intern,Natural Language Processing,Mysore,Karnataka,"Mysore, Karnataka",On-site,35000,3 Months,"AWS, CI/CD, Excel, Power BI, Solidity, Spark",1985,4.2,8,2025-04-09,2025-06-09,48.1,18.4,Generated,False
4289581417,Freshworks,Cloud Architect Intern,Cloud Computing,Delhi NCR,Delhi,"Delhi NCR, Delhi",Hybrid,35000,6 Months,"Playwright, Plotly, Postman, Rust, Solidity",2349,4.0,22,2025-10-08,2025-12-08,56.2,31.0,Generated,False
4289581418,Byju's,Embedded Systems Intern,Embedded Systems,Guwahati,Assam,"Guwahati, Assam",On-site,50000,6 Months,"Java, Plotly, Solidity, TypeScript",2906,4.3,5,2025-07-02,2025-09-02,58.4,27.1,Generated,False
4289581419,Ola,Growth Intern,Digital Marketing,Ahmedabad,Gujarat,"Ahmedabad, Gujarat",Hybrid,40000,1 Month,"Express.js, HTML/CSS, Kotlin, OpenCV, Playwright, PyTorch",149,4.0,6,2025-05-18,2025-07-18,30.6,24.9,Generated,False
4289581420,Meesho,Product Designer Intern,UI/UX Design,Patna,Bihar,"Patna, Bihar",On-site,15000,6 Months,"Jenkins, Postman, Spring Boot",2440,4.0,22,2025-11-17,2025-12-17,51.0,8.0,Generated,False
4289581421,Groww,Cloud Engineer Intern,Cloud Computing,Ranchi,Jharkhand,"Ranchi, Jharkhand",Hybrid,50000,2 Months,"Go, HTML/CSS, Kafka, Machine Learning, RabbitMQ, Spring Boot",94,4.5,11,2025-12-07,2025-12-07,41.9,13.9,Generated,False
4289581422,Zerodha,React Developer Intern,Web Development,Chennai,Tamil Nadu,"Chennai, Tamil Nadu",On-site,25000,12 Months,"Hadoop, Java, Kotlin, Linux, Scrum",3991,3.1,9,2025-03-09,2025-05-09,55.8,9.8,Generated,False
4289581423,Reliance Digital,Backend Developer Intern,Backend Development,Guwahati,Assam,"Guwahati, Assam",Remote,3000,6 Months,"Ansible, GitHub Actions, Matplotlib, Playwright, Redis, Tableau",2160,3.1,7,2025-11-22,2025-12-22,37.0,30.6,Generated,False
4289581424,Tata Digital,Robotics Intern,Robotics,Chennai,Tamil Nadu,"Chennai, Tamil Nadu",On-site,75000,3 Months,"Hadoop, Jest, Linux, Postman, Power BI, Python",1864,3.7,9,2025-04-25,2025-06-25,54.0,17.7,Generated,False
4289581425,Accenture India,Technical Writing Intern,Technical Writing,Jaipur,Rajasthan,"Jaipur, Rajasthan",Remote,20000,6 Months,"Django, GitHub Actions, Playwright, Unity",1622,4.9,23,2025-11-12,2025-12-12,45.4,23.6,Generated,False
4289581426,Deloitte India,Software Engineer Intern,Software Development,Delhi NCR,Delhi,"Delhi NCR, Delhi",On-site,25000,3 Months,"AWS, Machine Learning, Spring Boot, Vue.js",1185,3.6,10,2025-06-03,2025-08-03,37.3,33.8,Generated,False
4289581427,IBM India,Quantum Computing Intern,Quantum Computing,Patna,Bihar,"Patna, Bihar",Remote,25000,3 Months,"Excel, Matplotlib, Playwright, SEO, Sass, Unreal Engine",994,4.6,8,2025-07-27,2025-09-27,43.6,25.2,Generated,False
4289581428,Cognizant,CV Engineer Intern,AI Research,Thiruvananthapuram,Kerala,"Thiruvananthapuram, Kerala",On-site,25000,12 Months,"NumPy, PostgreSQL, SQL, Selenium, TensorFlow, Webpack",190,4.0,11,2025-01-20,2025-03-20,26.4,17.3,Generated,False
4289581429,HCL Tech,Embedded Systems Intern,Embedded Systems,Guwahati,Assam,"Guwahati, Assam",On-site,35000,2 Months,"Django, HTML/CSS, Raspberry Pi",1822,4.4,24,2025-05-13,2025-07-13,52.0,-0.3,Generated,False
4289581430,Tech Mahindra,Cloud Architect Intern,Cloud Computing,Vijayawada,Andhra Pradesh,"Vijayawada, Andhra Pradesh",Remote,18000,3 Months,"Agile, C++, Python, Rust, Spark",2784,3.2,2,2025-05-09,2025-07-09,43.0,10.6,Generated,False
4289581431,Capgemini,Game Developer Intern,Game Development,Mumbai,Maharashtra,"Mumbai, Maharashtra",Hybrid,3000,12 Months,"Django, Firebase, Spark, Tableau",1217,4.2,21,2025-04-08,2025-06-08,38.3,27.1,Generated,False
4289581432,Oracle India,Embedded Systems Intern,IoT,Hubli,Karnataka,"Hubli, Karnataka",Hybrid,20000,1 Month,"Azure, Docker, Keras, MongoDB, Nginx, Seaborn",2626,3.4,20,2025-02-24,2025-04-24,50.3,19.8,Generated,False
4289581433,SAP India,AI Intern,Machine Learning,Delhi NCR,Delhi,"Delhi NCR, Delhi",Remote,25000,4 Months,"CI/CD, Firebase, GCP, OpenCV",4383,3.5,19,2025-10-17,2025-12-17,60.7,27.2,Generated,False
4289581434,Salesforce India,ML Engineer Intern,Machine Learning,Delhi NCR,Delhi,"Delhi NCR, Delhi",Remote,5000,2 Months,"C++, Deep Learning, Flask, GitHub Actions",3288,4.2,2,2025-06-24,2025-08-24,48.3,3.5,Generated,False
4289581435,Adobe India,Growth Intern,Digital Marketing,Bhubaneswar,Odisha,"Bhubaneswar, Odisha",On-site,8000,3 Months,"Hadoop, Raspberry Pi, Solidity",2122,3.9,8,2025-12-16,2025-12-16,44.3,30.7,Generated,False
4289581436,Intel India,Data Engineer Intern,Data Engineering,Gurgaon,Haryana,"Gurgaon, Haryana",On-site,35000,2 Months,"Angular, NLP, React",215,4.1,10,2025-01-05,2025-03-05,37.7,14.3,Generated,False
4289581437,Samsung India,Frontend Developer Intern,Web Development,Vadodara,Gujarat,"Vadodara, Gujarat",Remote,15000,6 Months,"Content Writing, FastAPI, Hadoop, Jest, Keras",3687,4.2,16,2025-04-27,2025-06-27,59.7,24.5,Generated,False
4289581438,Nvidia India,Technical Writing Intern,Technical Writing,Kolkata,West Bengal,"Kolkata, West Bengal",Hybrid,18000,4 Months,"Express.js, Firebase, Keras, OpenCV",902,4.8,19,2025-10-21,2025-12-21,41.6,34.5,Generated,False
4289581439,Qualcomm India,Backend Developer Intern,Backend Development,Nagpur,Maharashtra,"Nagpur, Maharashtra",On-site,50000,2 Months,"Docker, OpenCV, Pandas, Unity",3865,4.9,3,2025-10-26,2025-12-26,77.1,22.3,Generated,False
4289581440,Goldman Sachs,SDET Intern,Quality Assurance,Chennai,Tamil Nadu,"Chennai, Tamil Nadu",On-site,3000,1 Month,"Hadoop, PostgreSQL, Scikit-learn",2804,4.8,11,2025-04-09,2025-06-09,53.9,12.6,Generated,False
4289581441,JP Morgan,UI Developer Intern,Frontend Development,Vijayawada,Andhra Pradesh,"Vijayawada, Andhra Pradesh",Hybrid,20000,4 Months,"Express.js, Keras, Playwright, Redux, Svelte",2516,4.9,23,2025-08-20,2025-10-20,55.3,20.2,Generated,False
4289581442,Morgan Stanley,Digital Marketing Intern,Digital Marketing,Mangalore,Karnataka,"Mangalore, Karnataka",Remote,5000,1 Month,"Arduino, Blockchain, Excel, Sass, Selenium, Terraform",855,3.5,24,2025-08-15,2025-10-15,28.7,32.3,Generated,False
4289581443,Uber India,Software Engineer Intern,Software Development,Mangalore,Karnataka,"Mangalore, Karnataka",Hybrid,60000,3 Months,"HTML/CSS, Hadoop, Nginx, Python",2839,3.7,16,2025-04-11,2025-06-11,58.7,10.0,Generated,False
4289581444,Dream11,Cybersecurity Intern,Cybersecurity,Indore,Madhya Pradesh,"Indore, Madhya Pradesh",Hybrid,3000,1 Month,"Flutter, Google Analytics, Kafka, Vue.js",746,3.0,20,2025-07-06,2025-09-06,23.1,5.3,Generated,False
4289581445,Unacademy,Platform Engineer Intern,DevOps,Vadodara,Gujarat,"Vadodara, Gujarat",Hybrid,35000,2 Months,"Bootstrap, Keras, NumPy, Redux, Rust, Seaborn",3318,4.7,18,2025-10-21,2025-12-21,65.6,5.3,Generated,False
4289581446,PhysicsWallah,Cybersecurity Intern,Cybersecurity,Chennai,Tamil Nadu,"Chennai, Tamil Nadu",Remote,40000,6 Months,"Git, RabbitMQ, Vue.js",3744,4.4,5,2025-05-01,2025-07-01,72.1,7.1,Generated,False
4289581447,BigBasket,Digital Marketing Intern,Digital Marketing,Surat,Gujarat,"Surat, Gujarat",Remote,60000,4 Months,"GCP, HTML/CSS, Machine Learning, OpenCV, PostgreSQL",156,3.6,10,2025-06-13,2025-08-13,41.3,34.5,Generated,False
4289581448,Nykaa,Full Stack Developer Intern,Full Stack Development,Bangalore,Karnataka,"Bangalore, Karnataka",Hybrid,3000,1 Month,"Machine Learning, NLP, Terraform",3719,4.9,15,2025-06-18,2025-08-18,55.2,25.8,Generated,False
4289581449,PolicyBazaar,Computer Vision Intern,Computer Vision,Lucknow,Uttar Pradesh,"Lucknow, Uttar Pradesh",Hybrid,18000,1 Month,"FastAPI, Kafka, Scikit-learn, Vite, Vue.js, Webpack",239,3.4,25,2025-09-18,2025-11-18,29.2,10.8,Generated,False
4289581450,Cars24,Full Stack Developer Intern,Full Stack Development,Gurgaon,Haryana,"Gurgaon, Haryana",Remote,35000,2 Months,"Arduino, NLP, React",3816,4.1,13,2025-01-06,2025-03-06,69.5,29.9,Generated,False
4289581451,Lenskart,Embedded Systems Intern,IoT,Delhi NCR,Delhi,"Delhi NCR, Delhi",On-site,50000,12 Months,"C++, Python, TypeScript",519,4.0,1,2025-03-05,2025-05-05,43.7,9.7,Generated,False
4289581452,boAt,Visual Designer Intern,UI/UX Design,Ranchi,Jharkhand,"Ranchi, Jharkhand",Remote,15000,4 Months,"Google Analytics, Kubernetes, Svelte, Vue.js",2098,3.1,10,2025-07-04,2025-09-04,41.8,18.3,Generated,False
4289581453,UpGrad,Data Science Intern,Data Science,Guwahati,Assam,"Guwahati, Assam",On-site,25000,1 Month,"Deep Learning, Flutter, Plotly",2873,4.1,6,2025-10-23,2025-12-23,58.1,-1.4,Generated,False
4289581454,InMobi,Product Designer Intern,UI/UX Design,Patna,Bihar,"Patna, Bihar",On-site,60000,3 Months,"Arduino, Nginx, PyTorch, Sass, Spring Boot",57,5.0,11,2025-12-18,2025-12-18,39.8,-2.5,Generated,False
4289581455,MakeMyTrip,IoT Engineer Intern,IoT,Guwahati,Assam,"Guwahati, Assam",On-site,30000,6 Months,"Docker, HTML/CSS, Hadoop, Java, Seaborn, Vue.js",3440,3.3,20,2025-01-11,2025-03-11,53.8,9.9,Generated,False
4289581456,Oyo Rooms,MEAN Stack Intern,Full Stack Development,Surat,Gujarat,"Surat, Gujarat",Hybrid,15000,3 Months,"Flask, RabbitMQ, Webpack",391,3.1,25,2025-05-23,2025-07-23,28.5,30.9,Generated,False
4289581457,Pine Labs,Natural Language Processing Intern,Natural Language Processing,Vadodara,Gujarat,"Vadodara, Gujarat",Remote,18000,2 Months,"Firebase, Machine Learning, OpenCV, Svelte, Webpack",465,4.3,19,2025-06-28,2025-08-28,34.8,7.3,Generated,False
4289581458,BrowserStack,Natural Language Processing Intern,Natural Language Processing,Ranchi,Jharkhand,"Ranchi, Jharkhand",Hybrid,80000,3 Months,"Django, Redux, Rust, SEO, Tableau, Vite",3701,4.8,18,2025-04-08,2025-06-08,81.4,34.4,Generated,False
4289581459,Postman,Frontend Developer Intern,Frontend Development,Noida,Uttar Pradesh,"Noida, Uttar Pradesh",Hybrid,5000,12 Months,"Nginx, Postman, Tableau, Webpack",2851,3.5,22,2025-12-18,2025-12-18,44.3,13.8,Generated,False
4289581460,Chargebee,Technical Writing Intern,Technical Writing,Guwahati,Assam,"Guwahati, Assam",Remote,75000,12 Months,"Agile, Firebase, Postman, SEO, Unity",2075,4.8,21,2025-11-15,2025-12-15,63.5,19.2,Generated,False
4289581461,Mindtree,DevOps Engineer Intern,DevOps,Visakhapatnam,Andhra Pradesh,"Visakhapatnam, Andhra Pradesh",Remote,10000,3 Months,"GCP, Kotlin, Linux",474,4.2,6,2025-04-26,2025-06-26,29.3,17.6,Generated,False
4289581462,Mphasis,ETL Developer Intern,Data Engineering,Bangalore,Karnataka,"Bangalore, Karnataka",Remote,5000,12 Months,"Redis, Seaborn, Svelte",3824,4.3,17,2025-10-04,2025-12-04,59.8,23.9,Generated,False
4289581463,LTIMindtree,Business Analyst Intern,Business Analytics,Surat,Gujarat,"Surat, Gujarat",Remote,20000,12 Months,"C++, Deep Learning, GitHub Actions, HTML/CSS, Linux, Nginx",2875,3.9,9,2025-01-11,2025-03-11,55.7,14.1,Generated,False
4289581464,Persistent Systems,AR/VR Development Intern,AR/VR Development,Guwahati,Assam,"Guwahati, Assam",Remote,15000,4 Months,"Blockchain, Excel, MATLAB, Rust, Seaborn, Unreal Engine",2510,3.3,23,2025-11-15,2025-12-15,45.1,25.9,Generated,False
4289581465,Coforge,IT Support Intern,IT Support,Jaipur,Rajasthan,"Jaipur, Rajasthan",Remote,100000,3 Months,"Computer Vision, Elasticsearch, NumPy, OpenCV, Rust",2020,3.2,18,2025-06-21,2025-08-21,63.3,9.0,Generated,False
4289581466,NIIT,Business Analyst Intern,Business Analytics,Dehradun,Uttarakhand,"Dehradun, Uttarakhand",On-site,5000,3 Months,"Airflow, Bootstrap, SEO, Tableau",2266,3.4,7,2025-10-20,2025-12-20,45.0,-2.5,Generated,False
4289581467,Hexaware,Business Analyst Intern,Business Analytics,Ahmedabad,Gujarat,"Ahmedabad, Gujarat",On-site,50000,1 Month,"Content Writing, GCP, Keras, React, Spark",3233,3.2,1,2025-09-27,2025-11-27,59.6,13.8,Generated,False
4289581468,Zensar,Technical Writing Intern,Technical Writing,Hubli,Karnataka,"Hubli, Karnataka",Hybrid,12000,4 Months,"Ansible, Blockchain, Computer Vision, Express.js, Playwright",1988,3.3,23,2025-07-17,2025-09-17,39.4,19.9,Generated,False
4289581469,Birlasoft,UI Developer Intern,Frontend Development,Patna,Bihar,"Patna, Bihar",On-site,5000,12 Months,"Git, Kubernetes, NumPy",1713,4.2,3,2025-09-25,2025-11-25,41.8,23.9,Generated,False
4289581470,Cyient,Flutter Developer Intern,Mobile Development,Indore,Madhya Pradesh,"Indore, Madhya Pradesh",On-site,12000,4 Months,"Docker, Excel, Flask, Next.js, Redux",528,3.4,3,2025-09-09,2025-11-09,28.4,12.1,Generated,False
4289581471,KPIT,Digital Marketing Intern,Digital Marketing,Mysore,Karnataka,"Mysore, Karnataka",Hybrid,50000,1 Month,"Airflow, Computer Vision, Express.js, Git, JIRA, Node.js",4127,3.4,16,2025-10-10,2025-12-10,73.2,15.2,Generated,False
4289581472,Happiest Minds,Deep Learning Intern,Machine Learning,Dehradun,Uttarakhand,"Dehradun, Uttarakhand",Remote,35000,1 Month,"Express.js, GitHub Actions, PostgreSQL, Solidity, Swift, TypeScript",3194,4.6,17,2025-03-18,2025-05-18,65.9,12.5,Generated,False
4289581473,Tata Elxsi,Natural Language Processing Intern,Natural Language Processing,Noida,Uttar Pradesh,"Noida, Uttar Pradesh",Remote,10000,2 Months,"Bootstrap, Google Analytics, Hadoop, Rust, Vite",1212,3.2,25,2025-07-08,2025-09-08,33.4,3.4,Generated,False
4289581474,Ericsson India,Computer Vision Intern,Computer Vision,Nagpur,Maharashtra,"Nagpur, Maharashtra",Remote,8000,4 Months,"Angular, Hadoop, MongoDB, NLP, Redux, Solidity",2246,4.9,3,2025-06-11,2025-08-11,47.2,7.9,Generated,False
4289581475,Nokia India,Business Analyst Intern,Business Analytics,Coimbatore,Tamil Nadu,"Coimbatore, Tamil Nadu",Remote,5000,3 Months,"Azure, Node.js, OpenCV, Redux, Vue.js, Webpack",208,4.2,18,2025-05-28,2025-07-28,28.4,24.9,Generated,False
4289581476,Cisco India,AI Intern,Machine Learning,Guwahati,Assam,"Guwahati, Assam",Remote,5000,2 Months,"C++, Postman, Terraform",2891,4.1,15,2025-01-03,2025-03-03,49.3,28.3,Generated,False
4289581477,VMware India,Robotics Intern,Robotics,Delhi NCR,Delhi,"Delhi NCR, Delhi",On-site,35000,3 Months,"Plotly, Postman, RabbitMQ, Spark, Swift",3326,4.2,8,2025-03-25,2025-05-25,64.6,34.0,Generated,False
4289581478,Dell India,Flutter Developer Intern,Mobile Development,Lucknow,Uttar Pradesh,"Lucknow, Uttar Pradesh",Remote,20000,12 Months,"Excel, Firebase, Java, Pytest",1965,4.1,15,2025-10-09,2025-12-09,47.5,15.2,Generated,False
4289581479,HP India,NLP Engineer Intern,AI Research,Pune,Maharashtra,"Pune, Maharashtra",On-site,35000,4 Months,"AWS, Arduino, Firebase, Flask, SQL, Terraform",4101,4.0,15,2025-12-02,2025-12-02,71.1,11.6,Generated,False
4289581480,Lenovo India,Business Analyst Intern,Product Management,Indore,Madhya Pradesh,"Indore, Madhya Pradesh",Hybrid,12000,4 Months,"AWS, Elasticsearch, Playwright, Redis, Tableau",1237,4.3,3,2025-04-13,2025-06-13,40.7,7.5,Generated,False
4289581481,Jio Platforms,AR/VR Development Intern,AR/VR Development,Mumbai,Maharashtra,"Mumbai, Maharashtra",On-site,60000,1 Month,"OpenCV, Playwright, Plotly, Postman, PyTorch",90,3.5,20,2025-10-25,2025-12-25,34.2,3.5,Generated,False
4289581482,Airtel Digital,AR/VR Development Intern,AR/VR Development,Indore,Madhya Pradesh,"Indore, Madhya Pradesh",Hybrid,60000,1 Month,"GCP, Unity, Unreal Engine",2802,4.5,23,2025-10-09,2025-12-09,65.5,0.9,Generated,False
4289581483,Snapdeal,Quantum Computing Intern,Quantum Computing,Vijayawada,Andhra Pradesh,"Vijayawada, Andhra Pradesh",Remote,100000,2 Months,"GraphQL, MATLAB, Postman, React, SQL, Tableau",646,4.3,7,2025-11-06,2025-12-06,61.6,-3.8,Generated,False
4289581484,Dunzo,Business Analyst Intern,Business Analytics,Nagpur,Maharashtra,"Nagpur, Maharashtra",On-site,25000,6 Months,"Excel, Firebase, Keras, Pandas, Selenium",4364,3.2,21,2025-09-16,2025-11-16,66.4,7.0,Generated,False
4289581485,Cure.fit,React Developer Intern,Web Development,Ahmedabad,Gujarat,"Ahmedabad, Gujarat",Hybrid,100000,6 Months,"Django, GraphQL, RabbitMQ",2399,4.1,11,2025-03-20,2025-05-20,68.9,1.9,Generated,False
4289581486,Simplilearn,Embedded Systems Intern,Embedded Systems,Pune,Maharashtra,"Pune, Maharashtra",Remote,100000,6 Months,"Angular, Flask, Java, Plotly, Sass",3748,4.0,20,2025-01-22,2025-03-22,88.9,10.4,Generated,False
4289581487,Vedantu,Full Stack Intern,Software Development,Lucknow,Uttar Pradesh,"Lucknow, Uttar Pradesh",On-site,3000,6 Months,"Pandas, Redis, Vue.js",515,3.3,10,2025-09-09,2025-11-09,21.1,-3.4,Generated,False
4289581488,Ola Electric,React Developer Intern,Web Development,Kolkata,West Bengal,"Kolkata, West Bengal",Remote,5000,4 Months,"Airflow, Elasticsearch, Seaborn",457,4.1,20,2025-06-16,2025-08-16,25.9,10.8,Generated,False
4289581489,Route Mobile,Cybersecurity Intern,Cybersecurity,Guwahati,Assam,"Guwahati, Assam",On-site,5000,6 Months,"Hadoop, Playwright, SEO, Sass, Tableau, Webpack",424,4.7,14,2025-11-08,2025-12-08,33.6,7.5,Generated,False
4289581490,Quick Heal,Server Engineer Intern,Backend Development,Bangalore,Karnataka,"Bangalore, Karnataka",Remote,5000,3 Months,"Docker, Flutter, Scrum, TypeScript, Unreal Engine",1888,4.7,3,2025-03-10,2025-05-10,39.2,7.5,Generated,False
4289581491,NetApp India,Smart Contract Intern,Blockchain,Guwahati,Assam,"Guwahati, Assam",On-site,75000,6 Months,"FastAPI, Kafka, Unreal Engine",3219,3.0,21,2025-11-20,2025-12-20,67.8,-4.1,Generated,False
4289581492,Micron India,Cybersecurity Intern,Cybersecurity,Kolkata,West Bengal,"Kolkata, West Bengal",Hybrid,30000,2 Months,"Google Analytics, Jenkins, Kubernetes, Matplotlib",4496,3.2,22,2025-10-16,2025-12-16,65.2,-1.5,Generated,False
4289581493,Seagate India,Quantum Computing Intern,Quantum Computing,Pune,Maharashtra,"Pune, Maharashtra",Remote,3000,1 Month,"Adobe XD, OpenCV, Playwright, Python, Spark",835,3.3,8,2025-02-25,2025-04-25,29.0,2.5,Generated,False
4289581494,Western Digital,Deep Learning Intern,Machine Learning,Lucknow,Uttar Pradesh,"Lucknow, Uttar Pradesh",Hybrid,12000,6 Months,"Ansible, JIRA, Kotlin, Machine Learning, SEO",2008,4.2,12,2025-05-18,2025-07-18,43.6,11.6,Generated,False
4289581495,Xiaomi India,Technical Writing Intern,Technical Writing,Hubli,Karnataka,"Hubli, Karnataka",Hybrid,30000,12 Months,"Airflow, Figma, MATLAB, Seaborn",2403,4.2,20,2025-10-05,2025-12-05,52.5,14.7,Generated,False
4289581496,OnePlus India,React Developer Intern,Web Development,Delhi NCR,Delhi,"Delhi NCR, Delhi",Remote,100000,1 Month,"Flutter, OpenCV, Pandas, Spark",2541,3.6,6,2025-09-20,2025-11-20,72.1,-4.3,Generated,False
4289581497,Oppo India,SEO Specialist Intern,Digital Marketing,Jaipur,Rajasthan,"Jaipur, Rajasthan",Remote,75000,12 Months,"Airflow, Firebase, R",1069,3.4,7,2025-10-18,2025-12-18,54.8,12.2,Generated,False
4289581498,Vivo India,UI Developer Intern,Frontend Development,Delhi NCR,Delhi,"Delhi NCR, Delhi",On-site,100000,6 Months,"Firebase, Go, SEO",541,4.0,21,2025-10-07,2025-12-07,59.1,31.2,Generated,False
4289581499,Sonata Software,IoT Engineer Intern,IoT,Mysore,Karnataka,"Mysore, Karnataka",Hybrid,75000,6 Months,"Express.js, JavaScript, OpenCV, Selenium, TypeScript",2585,4.1,14,2025-03-01,2025-05-01,68.2,26.8,Generated,False
4289581500,Newgen Software,Backend Developer Intern,Software Development,Jaipur,Rajasthan,"Jaipur, Rajasthan",On-site,50000,6 Months,"Matplotlib, Python, TypeScript",2490,4.2,1,2025-03-10,2025-05-10,56.9,-3.3,Generated,False
4289581501,Tanla Platforms,IT Support Intern,IT Support,Vijayawada,Andhra Pradesh,"Vijayawada, Andhra Pradesh",Remote,35000,6 Months,"Adobe XD, Figma, Matplotlib, Pandas, Power BI, Seaborn",4265,4.5,4,2025-04-05,2025-06-05,73.5,25.6,Generated,False
4289581502,Amdocs India,Blockchain Developer Intern,Blockchain,Ahmedabad,Gujarat,"Ahmedabad, Gujarat",On-site,50000,3 Months,"Arduino, Blockchain, TensorFlow",718,3.3,13,2025-02-24,2025-04-24,36.1,7.4,Generated,False
4289581503,LTTS,iOS Developer Intern,Mobile Development,Chandigarh,Punjab,"Chandigarh, Punjab",Remote,60000,1 Month,"Firebase, Linux, Redis, Tableau",911,4.1,12,2025-04-23,2025-06-23,50.4,32.7,Generated,False
